pc_time_ms,ecg,bpm,leadOff,ts
33515,2147,52,0,66109
33515,1890,52,0,66119
33516,1903,52,0,66129
33516,1863,52,0,66139
33516,2030,52,0,66149
33516,1594,52,0,66159
33517,1811,52,0,66169
33517,1927,52,0,66179
33517,1626,52,0,66189
33517,1936,52,0,66199
33518,1834,52,0,66209
33518,1890,52,0,66219
33518,1511,52,0,66229
33518,1775,52,0,66239
33519,1945,52,0,66249
33519,1895,52,0,66259
33520,1777,52,0,66269
33520,2150,52,0,66279
33521,1824,52,0,66289
33719,2113,52,0,66299
33720,2243,52,0,66309
33720,2047,52,0,66319
33721,2055,52,0,66329
33721,2256,52,0,66339
33721,2069,52,0,66349
33721,2133,52,0,66359
33722,2047,52,0,66369
33722,2045,52,0,66379
33722,2145,52,0,66389
33722,2106,52,0,66399
33723,2012,52,0,66409
33723,2096,52,0,66419
33723,2838,52,0,66429
33723,4095,53,0,66439
33723,2727,53,0,66449
33724,1812,53,0,66459
33724,2112,53,0,66469
33724,2134,53,0,66479
33724,2084,53,0,66489
33724,2094,53,0,66499
33924,2211,53,0,66509
33925,2366,53,0,66519
33925,2401,53,0,66529
33925,2208,53,0,66539
33925,2290,53,0,66549
33926,2291,53,0,66559
33926,2487,53,0,66569
33926,2055,53,0,66579
33926,2367,53,0,66589
33926,2215,53,0,66599
33927,2133,53,0,66609
33927,2396,53,0,66619
33927,2416,53,0,66629
33927,2405,53,0,66639
33927,2351,53,0,66649
33928,2602,53,0,66659
33928,2559,53,0,66669
33928,2619,53,0,66679
33928,2621,53,0,66689
33928,2821,53,0,66699
34054,2801,53,0,66709
34055,3038,53,0,66719
34055,2637,53,0,66729
34055,2880,53,0,66739
34055,3118,53,0,66749
34056,2663,53,0,66759
34056,3197,53,0,66769
34056,3390,53,0,66779
34056,2801,53,0,66789
34056,2925,53,0,66799
34057,2832,53,0,66809
34057,2825,53,0,66819
34057,3027,53,0,66829
34057,3167,53,0,66839
34057,3014,53,0,66849
34058,3071,53,0,66859
34058,3343,53,0,66869
34058,2966,53,0,66879
34058,3105,53,0,66889
34058,3532,53,0,66899
34059,3180,53,0,66909
34334,3577,53,0,66919
34335,3434,53,0,66929
34335,3727,53,0,66939
34335,3610,53,0,66949
34335,3614,53,0,66959
34336,3510,53,0,66969
34336,3534,53,0,66979
34336,3439,53,0,66989
34337,3667,53,0,66999
34337,3330,53,0,67009
34337,3535,53,0,67019
34338,3467,53,0,67029
34338,3216,53,0,67039
34338,3327,53,0,67049
34339,3258,53,0,67059
34339,3235,53,0,67069
34339,3121,53,0,67079
34339,3359,53,0,67089
34340,2978,53,0,67099
34340,3108,53,0,67109
34539,3194,53,0,67119
34540,3382,53,0,67129
34540,3265,53,0,67139
34540,3281,53,0,67149
34541,3200,53,0,67159
34541,3724,53,0,67169
34541,4095,53,0,67179
34542,4095,53,0,67189
34542,4095,53,0,67199
34542,2887,53,0,67209
34542,2534,53,0,67219
34542,2958,53,0,67229
34542,2653,53,0,67239
34543,2999,53,0,67249
34543,2673,53,0,67259
34543,2708,53,0,67269
34543,2721,53,0,67279
34543,2771,53,0,67289
34544,2626,53,0,67299
34544,2463,53,0,67309
34544,2658,53,0,67319
34744,2896,53,0,67329
34744,2512,53,0,67339
34744,2587,53,0,67349
34744,2893,53,0,67359
34745,2657,53,0,67369
34745,2658,53,0,67379
34745,2621,53,0,67389
34745,2352,53,0,67399
34746,2375,53,0,67409
34746,2333,53,0,67419
34746,2324,53,0,67429
34746,2373,53,0,67439
34746,2297,53,0,67449
34747,2226,53,0,67459
34747,2061,53,0,67469
34747,2067,53,0,67479
34747,1904,53,0,67489
34747,1749,53,0,67499
34748,1791,53,0,67509
34748,1903,53,0,67519
34948,1712,53,0,67529
34949,2074,53,0,67539
34949,1841,53,0,67549
34949,1852,53,0,67559
34950,1802,53,0,67569
34950,1906,53,0,67579
34950,1633,53,0,67589
34950,1571,53,0,67599
34951,1798,53,0,67609
34951,1474,53,0,67619
34951,1483,53,0,67629
34951,1471,53,0,67639
34952,1510,53,0,67649
34952,1389,53,0,67659
34952,1446,53,0,67669
34952,1409,53,0,67679
34953,1186,53,0,67689
34953,1474,53,0,67699
34953,1178,53,0,67709
34953,1318,53,0,67719
34954,1301,53,0,67729
35256,1372,53,0,67739
35256,1269,53,0,67749
35257,1262,53,0,67759
35257,1262,53,0,67769
35257,1651,53,0,67779
35258,1223,53,0,67789
35258,1363,53,0,67799
35258,1102,53,0,67809
35258,1174,53,0,67819
35258,1005,53,0,67829
35259,961,53,0,67839
35259,693,53,0,67849
35259,1067,53,0,67859
35259,822,53,0,67869
35260,1206,53,0,67879
35260,720,53,0,67889
35260,1058,53,0,67899
35260,938,53,0,67909
35261,793,53,0,67919
35261,1573,53,0,67929
35309,2643,53,0,67939
35310,2410,53,0,67949
35310,304,53,0,67959
35311,1136,53,0,67969
35311,1167,53,0,67979
35311,1253,53,0,67989
35312,1087,53,0,67999
35312,963,53,0,68009
35312,906,53,0,68019
35312,784,53,0,68029
35312,831,53,0,68039
35313,905,53,0,68049
35313,816,53,0,68059
35313,849,53,0,68069
35313,1114,53,0,68079
35314,809,53,0,68089
35314,982,53,0,68099
35314,898,53,0,68109
35314,898,53,0,68119
35314,875,53,0,68129
35315,1054,53,0,68139
35315,970,53,0,68149
35315,960,53,0,68159
35315,1115,53,0,68169
35316,1035,53,0,68179
35563,958,53,0,68189
35563,1239,53,0,68199
35563,1270,53,0,68209
35564,1168,53,0,68219
35564,1086,53,0,68229
35564,1088,53,0,68239
35564,858,53,0,68249
35565,1099,53,0,68259
35565,578,53,0,68269
35565,640,53,0,68279
35565,947,53,0,68289
35565,763,53,0,68299
35566,838,53,0,68309
35566,718,53,0,68319
35566,742,53,0,68329
35566,1043,53,0,68339
35768,825,53,0,68349
35768,1114,53,0,68359
35768,774,53,0,68369
35769,1108,53,0,68379
35769,913,53,0,68389
35769,1093,53,0,68399
35769,974,53,0,68409
35770,900,53,0,68419
35770,827,53,0,68429
35770,773,53,0,68439
35770,717,53,0,68449
35771,737,53,0,68459
35771,778,53,0,68469
35771,807,53,0,68479
35771,826,53,0,68489
35771,897,53,0,68499
35772,771,53,0,68509
35772,855,53,0,68519
35772,889,53,0,68529
35772,890,53,0,68539
35773,870,53,0,68549
35972,1230,53,0,68559
35973,1142,53,0,68569
35973,1133,53,0,68579
35974,1330,53,0,68589
35974,1223,53,0,68599
35974,1119,53,0,68609
35974,1125,53,0,68619
35975,982,53,0,68629
35975,933,53,0,68639
35975,893,53,0,68649
35975,1095,53,0,68659
35975,976,53,0,68669
35975,994,53,0,68679
35976,1155,53,0,68689
35976,978,53,0,68699
35976,1484,53,0,68709
35976,2184,53,0,68719
35977,3070,43,0,68729
35977,912,43,0,68739
35977,801,43,0,68749
36080,1439,43,0,68759
36081,1350,43,0,68769
36081,1439,43,0,68779
36081,1301,43,0,68789
36082,1328,43,0,68799
36082,1341,43,0,68809
36082,1449,43,0,68819
36082,1206,43,0,68829
36082,1136,43,0,68839
36083,1121,43,0,68849
36083,1189,43,0,68859
36083,1367,43,0,68869
36083,1252,43,0,68879
36084,1216,43,0,68889
36084,1338,43,0,68899
36084,1262,43,0,68909
36084,1279,43,0,68919
36084,1267,43,0,68929
36085,1392,43,0,68939
36085,1314,43,0,68949
36085,1446,43,0,68959
36382,1622,43,0,68969
36383,1582,43,0,68979
36383,1515,43,0,68989
36383,1595,43,0,68999
36383,1375,43,0,69009
36384,1135,43,0,69019
36384,1163,43,0,69029
36384,1110,43,0,69039
36384,937,43,0,69049
36385,970,43,0,69059
36385,933,43,0,69069
36385,930,43,0,69079
36385,890,43,0,69089
36386,919,43,0,69099
36386,1106,43,0,69109
36386,939,43,0,69119
36386,923,43,0,69129
36386,966,43,0,69139
36387,1060,43,0,69149
36387,877,43,0,69159
36587,1190,43,0,69169
36587,1210,43,0,69179
36588,1280,43,0,69189
36588,1152,43,0,69199
36588,1111,43,0,69209
36588,1231,43,0,69219
36589,1047,43,0,69229
36589,962,43,0,69239
36589,833,43,0,69249
36589,1023,43,0,69259
36590,1066,43,0,69269
36590,956,43,0,69279
36590,896,43,0,69289
36591,939,43,0,69299
36591,971,43,0,69309
36591,1058,43,0,69319
36591,874,43,0,69329
36592,1036,43,0,69339
36592,870,43,0,69349
36593,752,43,0,69359
36593,1280,43,0,69369
36792,1147,43,0,69379
36792,1290,43,0,69389
36793,1160,43,0,69399
36793,1034,43,0,69409
36793,1040,43,0,69419
36794,1130,43,0,69429
36794,903,43,0,69439
36794,752,43,0,69449
36794,749,43,0,69459
36795,873,43,0,69469
36795,816,43,0,69479
36795,942,43,0,69489
36795,1051,43,0,69499
36795,1018,43,0,69509
36796,1144,43,0,69519
36796,1744,43,0,69529
36796,2539,43,0,69539
36796,1898,43,0,69549
36797,271,43,0,69559
36797,1254,43,0,69569
36996,1424,43,0,69579
36997,1161,43,0,69589
36997,1423,43,0,69599
36997,1261,43,0,69609
36997,1410,43,0,69619
36998,1421,43,0,69629
36998,1286,43,0,69639
36998,1275,43,0,69649
36998,1317,43,0,69659
36998,1117,43,0,69669
36999,1379,43,0,69679
36999,1360,43,0,69689
36999,1122,43,0,69699
36999,1520,43,0,69709
37000,1483,43,0,69719
37000,1261,43,0,69729
37000,1653,43,0,69739
37000,1406,43,0,69749
37000,1402,43,0,69759
37001,1774,43,0,69769
37001,1535,43,0,69779
37201,2096,43,0,69789
37202,1985,43,0,69799
37202,1725,43,0,69809
37203,1721,43,0,69819
37203,1600,43,0,69829
37204,1361,43,0,69839
37204,1495,43,0,69849
37205,1456,43,0,69859
37205,1286,43,0,69869
37205,1466,43,0,69879
37206,1312,43,0,69889
37206,1389,43,0,69899
37206,1597,43,0,69909
37206,1409,43,0,69919
37207,1510,43,0,69929
37207,1535,43,0,69939
37207,1513,43,0,69949
37208,1683,43,0,69959
37208,1535,43,0,69969
37209,1691,43,0,69979
37406,1954,43,0,69989
37406,1979,43,0,69999
37407,1829,43,0,70009
37407,2119,43,0,70019
37407,1985,43,0,70029
37407,2155,43,0,70039
37407,2060,43,0,70049
37408,1953,43,0,70059
37408,1921,43,0,70069
37408,1770,43,0,70079
37409,2232,43,0,70089
37409,2165,43,0,70099
37409,2087,43,0,70109
37409,2267,43,0,70119
37409,2126,43,0,70129
37410,2449,43,0,70139
37410,2448,43,0,70149
37410,2531,43,0,70159
37410,2619,43,0,70169
37411,2646,43,0,70179
37611,2751,43,0,70189
37611,2949,43,0,70199
37611,2885,43,0,70209
37611,2925,43,0,70219
37612,3007,47,0,70229
37612,3152,47,0,70239
37612,3332,47,0,70249
37612,2995,47,0,70259
37613,3195,47,0,70269
37613,3241,47,0,70279
37613,3006,47,0,70289
37613,3253,47,0,70299
37614,3669,47,0,70309
37614,4095,47,0,70319
37614,4095,47,0,70329
37614,4095,47,0,70339
37614,3681,47,0,70349
37615,3219,47,0,70359
37615,3773,47,0,70369
37615,3494,47,0,70379
37615,3803,47,0,70389
37816,4095,47,0,70399
37816,4095,47,0,70409
37816,4095,47,0,70419
37817,4095,47,0,70429
37817,4095,47,0,70439
37817,4095,47,0,70449
37818,4095,47,0,70459
37818,4095,47,0,70469
37818,4095,47,0,70479
37818,4095,47,0,70489
37819,4095,47,0,70499
37819,4095,47,0,70509
37819,4095,47,0,70519
37820,4095,47,0,70529
37820,4095,47,0,70539
37820,4095,47,0,70549
37820,4095,47,0,70559
37820,4095,47,0,70569
37821,4095,47,0,70579
37821,4095,47,0,70589
38020,4095,47,0,70599
38021,4095,47,0,70609
38021,4095,47,0,70619
38021,4095,47,0,70629
38022,4095,47,0,70639
38022,4095,47,0,70649
38022,4095,47,0,70659
38022,4095,47,0,70669
38023,4095,47,0,70679
38023,4095,47,0,70689
38023,4095,47,0,70699
38023,4095,47,0,70709
38024,4095,47,0,70719
38024,4095,47,0,70729
38024,4095,47,0,70739
38024,4095,47,0,70749
38025,4095,47,0,70759
38025,4095,47,0,70769
38025,4095,47,0,70779
38025,4095,47,0,70789
38026,4095,47,0,70799
38198,4095,47,0,70809
38199,4095,47,0,70819
38199,4095,47,0,70829
38199,4095,47,0,70839
38199,4095,47,0,70849
38200,4095,47,0,70859
38200,4095,47,0,70869
38200,4095,47,0,70879
38200,4095,47,0,70889
38201,4095,47,0,70899
38201,4095,47,0,70909
38201,4095,47,0,70919
38201,4095,47,0,70929
38202,4095,47,0,70939
38202,4095,47,0,70949
38202,4095,47,0,70959
38202,4095,47,0,70969
38202,4095,47,0,70979
38203,4095,47,0,70989
38203,4095,47,0,70999
38430,4095,47,0,71009
38430,4095,47,0,71019
38431,4095,47,0,71029
38431,4095,47,0,71039
38431,4095,47,0,71049
38431,4095,47,0,71059
38432,4095,47,0,71069
38432,4095,47,0,71079
38432,4095,47,0,71089
38432,4095,47,0,71099
38433,4095,47,0,71109
38433,4095,47,0,71119
38433,4095,47,0,71129
38434,4095,47,0,71139
38434,4095,47,0,71149
38434,2201,47,0,71159
38434,1501,47,0,71169
38435,2111,47,0,71179
38435,1771,47,0,71189
38435,1890,47,0,71199
38436,1861,47,0,71209
38635,1836,47,0,71219
38635,1855,47,0,71229
38636,1850,47,0,71239
38636,1841,47,0,71249
38636,1844,47,0,71259
38636,1840,47,0,71269
38637,1847,47,0,71279
38637,2080,47,0,71289
38638,2710,47,0,71299
38638,4095,43,0,71309
38638,4095,43,0,71319
38638,4095,43,0,71329
38639,4095,43,0,71339
38639,4095,43,0,71349
38639,4095,43,0,71359
38639,4095,43,0,71369
38640,4095,43,0,71379
38640,4095,43,0,71389
38640,4095,43,0,71399
38641,4095,43,0,71409
38756,4095,43,0,71419
38765,4095,43,0,71429
38765,4095,43,0,71439
38765,4095,43,0,71449
38766,4095,43,0,71459
38766,4095,43,0,71469
38766,4095,43,0,71479
38766,4095,43,0,71489
38767,4095,43,0,71499
38767,4095,43,0,71509
38767,4095,43,0,71519
38768,4095,43,0,71529
38768,4095,43,0,71539
38768,4095,43,0,71549
38768,4095,43,0,71559
38769,4095,43,0,71569
38769,4095,43,0,71579
38769,4095,43,0,71589
38770,4095,43,0,71599
38770,4095,43,0,71609
38770,4095,43,0,71619
39045,4095,43,0,71629
39045,4095,43,0,71639
39046,4095,43,0,71649
39046,4095,43,0,71659
39046,4095,43,0,71669
39047,4095,43,0,71679
39047,4095,43,0,71689
39047,4095,43,0,71699
39047,4095,43,0,71709
39048,4095,43,0,71719
39048,4095,43,0,71729
39048,4095,43,0,71739
39048,3643,43,0,71749
39049,3114,43,0,71759
39049,3274,43,0,71769
39049,3443,43,0,71779
39049,4095,43,0,71789
39050,4095,43,0,71799
39050,2718,43,0,71809
39051,1897,43,0,71819
39249,2350,43,0,71829
39258,2241,43,0,71839
39260,1915,43,0,71849
39260,1983,43,0,71859
39261,1807,43,0,71869
39261,1783,43,0,71879
39261,1577,43,0,71889
39262,1444,43,0,71899
39262,1309,43,0,71909
39263,1239,43,0,71919
39263,1044,43,0,71929
39263,990,43,0,71939
39264,925,43,0,71949
39264,829,43,0,71959
39264,734,43,0,71969
39264,839,43,0,71979
39265,664,43,0,71989
39265,672,43,0,71999
39265,496,43,0,72009
39266,562,43,0,72019
39266,400,43,0,72029
39454,436,43,0,72039
39454,302,43,0,72049
39455,396,43,0,72059
39455,64,43,0,72069
39455,33,43,0,72079
39456,0,43,0,72089
39456,0,43,0,72099
39456,0,43,0,72109
39456,0,43,0,72119
39457,0,43,0,72129
39457,0,43,0,72139
39457,0,43,0,72149
39457,0,43,0,72159
39458,0,43,0,72169
39458,0,43,0,72179
39458,0,43,0,72189
39458,0,43,0,72199
39459,0,43,0,72209
39459,0,43,0,72219
39459,0,43,0,72229
39659,0,43,0,72239
39659,0,43,0,72249
39660,0,43,0,72259
39660,0,43,0,72269
39660,0,43,0,72279
39660,0,43,0,72289
39661,0,43,0,72299
39661,0,43,0,72309
39661,0,43,0,72319
39661,0,43,0,72329
39661,0,43,0,72339
39662,0,43,0,72349
39662,0,43,0,72359
39662,0,43,0,72369
39662,0,43,0,72379
39663,0,43,0,72389
39663,0,43,0,72399
39663,0,43,0,72409
39663,0,43,0,72419
39664,0,43,0,72429
39664,0,43,0,72439
39864,0,43,0,72449
39865,0,43,0,72459
39865,0,43,0,72469
39865,0,43,0,72479
39866,0,43,0,72489
39866,0,43,0,72499
39866,0,43,0,72509
39866,698,43,0,72519
39867,1040,43,0,72529
39867,1577,43,0,72539
39867,1418,43,0,72549
39867,0,43,0,72559
39868,0,43,0,72569
39868,225,43,0,72579
39868,70,43,0,72589
39868,185,43,0,72599
39869,177,43,0,72609
39869,191,43,0,72619
39869,378,43,0,72629
39869,304,43,0,72639
40056,452,43,0,72649
40056,511,43,0,72659
40056,600,43,0,72669
40057,670,43,0,72679
40057,650,43,0,72689
40057,909,43,0,72699
40058,787,43,0,72709
40058,854,43,0,72719
40058,859,43,0,72729
40059,933,43,0,72739
40059,1056,43,0,72749
40059,1143,43,0,72759
40059,1232,43,0,72769
40060,1280,43,0,72779
40060,1514,43,0,72789
40060,1636,43,0,72799
40060,1445,43,0,72809
40060,1621,43,0,72819
40061,1431,43,0,72829
40061,1414,43,0,72839
40061,1603,43,0,72849
40210,1651,43,0,72859
40211,1770,43,0,72869
40211,1765,43,0,72879
40211,1833,43,0,72889
40211,1842,43,0,72899
40212,2181,43,0,72909
40212,2133,43,0,72919
40213,2170,43,0,72929
40213,2378,43,0,72939
40213,2430,43,0,72949
40213,2559,43,0,72959
40214,2653,43,0,72969
40214,2823,43,0,72979
40214,3046,47,0,72989
40215,3013,47,0,72999
40215,3061,47,0,73009
40215,3491,47,0,73019
40215,3475,47,0,73029
40216,3700,47,0,73039
40216,3909,47,0,73049
40478,4095,47,0,73059
40479,4095,47,0,73069
40479,4095,47,0,73079
40480,4095,47,0,73089
40481,4095,47,0,73099
40481,4095,47,0,73109
40481,4095,47,0,73119
40482,4095,47,0,73129
40482,4095,47,0,73139
40482,4095,47,0,73149
40483,4095,47,0,73159
40483,4095,47,0,73169
40483,4095,47,0,73179
40484,4095,47,0,73189
40484,4095,47,0,73199
40484,4095,47,0,73209
40485,4095,47,0,73219
40485,4095,47,0,73229
40485,3909,47,0,73239
40486,3504,47,0,73249
40486,3440,47,0,73259
40683,3846,47,0,73269
40683,3703,47,0,73279
40683,3473,47,0,73289
40684,3309,47,0,73299
40684,3061,47,0,73309
40684,3875,47,0,73319
40684,4095,47,0,73329
40685,4095,47,0,73339
40685,2795,47,0,73349
40685,2640,47,0,73359
40685,2711,47,0,73369
40686,2486,47,0,73379
40686,2381,47,0,73389
40686,2324,47,0,73399
40686,2100,47,0,73409
40686,2007,47,0,73419
40687,1959,47,0,73429
40687,1842,47,0,73439
40687,1667,47,0,73449
40687,1728,47,0,73459
40888,1754,47,0,73469
40888,1777,47,0,73479
40888,1799,47,0,73489
40889,1648,47,0,73499
40889,1765,47,0,73509
40889,1619,47,0,73519
40889,1648,47,0,73529
40890,1631,47,0,73539
40890,1415,47,0,73549
40890,1681,47,0,73559
40890,1734,47,0,73569
40890,1680,47,0,73579
40891,1723,47,0,73589
40891,1631,47,0,73599
40891,1522,47,0,73609
40891,1357,47,0,73619
40892,1271,47,0,73629
40892,1262,47,0,73639
40892,843,47,0,73649
40892,1009,47,0,73659
40892,1058,47,0,73669
41092,912,47,0,73679
41093,1011,47,0,73689
41093,793,47,0,73699
41093,875,47,0,73709
41093,723,47,0,73719
41094,733,47,0,73729
41094,579,47,0,73739
41094,361,47,0,73749
41094,408,47,0,73759
41095,435,47,0,73769
41095,442,47,0,73779
41095,255,47,0,73789
41095,371,47,0,73799
41095,319,47,0,73809
41096,237,47,0,73819
41096,208,47,0,73829
41096,112,47,0,73839
41096,133,47,0,73849
41097,139,47,0,73859
41097,81,47,0,73869
41297,70,47,0,73879
41298,0,47,0,73889
41298,39,47,0,73899
41300,96,47,0,73909
41300,0,47,0,73919
41300,0,47,0,73929
41301,0,47,0,73939
41301,0,47,0,73949
41302,0,47,0,73959
41302,0,47,0,73969
41302,0,47,0,73979
41302,0,47,0,73989
41302,0,47,0,73999
41303,0,47,0,74009
41303,0,47,0,74019
41303,0,47,0,74029
41304,0,47,0,74039
41304,0,47,0,74049
41304,0,47,0,74059
41304,0,47,0,74069
41305,0,47,0,74079
41488,0,47,0,74089
41489,688,47,0,74099
41489,1530,47,0,74109
41489,1023,47,0,74119
41489,0,47,0,74129
41489,29,47,0,74139
41490,431,47,0,74149
41490,229,47,0,74159
41490,273,47,0,74169
41490,383,47,0,74179
41490,428,47,0,74189
41491,579,47,0,74199
41491,706,47,0,74209
41491,714,47,0,74219
41491,1332,47,0,74229
41492,1557,47,0,74239
41492,1778,47,0,74249
41492,1973,47,0,74259
41492,2247,47,0,74269
41492,2142,47,0,74279
41609,2320,47,0,74289
41609,2398,47,0,74299
41610,2402,47,0,74309
41610,2345,47,0,74319
41610,2263,47,0,74329
41610,1844,47,0,74339
41610,1535,47,0,74349
41611,1623,47,0,74359
41611,1171,47,0,74369
41611,1214,47,0,74379
41611,1072,47,0,74389
41611,1008,47,0,74399
41611,1081,47,0,74409
41612,967,47,0,74419
41612,1008,47,0,74429
41612,1131,47,0,74439
41612,1007,47,0,74449
41612,1102,47,0,74459
41612,1106,47,0,74469
41613,1271,47,0,74479
41613,1646,47,0,74489
41813,1758,47,0,74499
41813,1712,47,0,74509
41814,1858,47,0,74519
41814,1836,47,0,74529
41814,1842,47,0,74539
41814,1850,47,0,74549
41814,1809,47,0,74559
41815,1716,47,0,74569
41815,1719,47,0,74579
41816,1713,47,0,74589
41816,1750,47,0,74599
41816,1680,47,0,74609
41816,1644,47,0,74619
41817,1696,47,0,74629
41817,1681,47,0,74639
41817,1603,47,0,74649
41817,1656,47,0,74659
41817,1646,47,0,74669
41817,1674,47,0,74679
41818,1644,47,0,74689
42050,1683,47,0,74699
42051,1835,47,0,74709
42051,1648,47,0,74719
42052,1569,47,0,74729
42052,1616,47,0,74739
42052,1448,47,0,74749
42053,1398,47,0,74759
42053,1261,47,0,74769
42053,1270,47,0,74779
42053,1231,47,0,74789
42054,1153,47,0,74799
42054,1104,47,0,74809
42054,1136,47,0,74819
42054,1584,47,0,74829
42055,2045,47,0,74839
42056,2691,47,0,74849
42057,583,47,0,74859
42057,731,47,0,74869
42057,548,47,0,74879
42058,562,47,0,74889
42058,416,47,0,74899
42226,558,47,0,74909
42226,464,47,0,74919
42227,490,47,0,74929
42227,459,47,0,74939
42227,501,47,0,74949
42227,727,47,0,74959
42227,330,47,0,74969
42228,560,47,0,74979
42228,496,47,0,74989
42228,453,47,0,74999
42228,436,47,0,75009
42228,325,47,0,75019
42228,266,47,0,75029
42229,281,47,0,75039
42229,273,47,0,75049
42229,290,47,0,75059
42229,495,47,0,75069
42229,375,47,0,75079
42229,557,47,0,75089
42229,528,47,0,75099
42526,598,47,0,75109
42526,647,47,0,75119
42526,529,47,0,75129
42526,432,47,0,75139
42527,382,47,0,75149
42527,289,47,0,75159
42527,331,47,0,75169
42527,263,47,0,75179
42527,180,47,0,75189
42528,319,47,0,75199
42528,304,47,0,75209
42528,406,47,0,75219
42528,455,47,0,75229
42528,544,47,0,75239
42529,570,47,0,75249
42529,556,47,0,75259
42529,511,47,0,75269
42529,581,47,0,75279
42529,631,47,0,75289
42530,665,47,0,75299
42731,706,47,0,75309
42731,880,47,0,75319
42731,970,47,0,75329
42731,1045,47,0,75339
42731,982,47,0,75349
42732,1060,47,0,75359
42732,1064,47,0,75369
42732,1033,47,0,75379
42733,905,47,0,75389
42733,943,47,0,75399
42733,997,47,0,75409
42733,1036,47,0,75419
42734,980,47,0,75429
42734,971,47,0,75439
42734,1155,47,0,75449
42734,1040,47,0,75459
42735,1015,47,0,75469
42735,1082,47,0,75479
42735,1021,47,0,75489
42735,1137,47,0,75499
42735,1124,47,0,75509
42936,1275,47,0,75519
42937,1322,47,0,75529
42937,1343,47,0,75539
42937,1280,47,0,75549
42937,1480,47,0,75559
42937,1973,47,0,75569
42938,2675,47,0,75579
42938,2973,47,0,75589
42938,883,47,0,75599
42938,1535,47,0,75609
42938,1450,47,0,75619
42938,1607,47,0,75629
42938,1586,47,0,75639
42939,1589,47,0,75649
42939,1775,47,0,75659
42939,1573,47,0,75669
42939,1535,47,0,75679
42939,1467,47,0,75689
42939,1463,47,0,75699
42939,1517,47,0,75709
43140,1585,47,0,75719
43141,1577,47,0,75729
43141,1514,47,0,75739
43141,1298,47,0,75749
43141,1397,47,0,75759
43141,1399,47,0,75769
43142,1441,47,0,75779
43142,1471,47,0,75789
43142,1456,47,0,75799
43142,1499,47,0,75809
43142,1658,47,0,75819
43142,1905,47,0,75829
43143,2058,47,0,75839
43143,1863,47,0,75849
43143,1936,47,0,75859
43143,1808,47,0,75869
43143,1767,47,0,75879
43143,1685,47,0,75889
43144,1625,47,0,75899
43144,1515,47,0,75909
43144,1479,47,0,75919
43345,1599,47,0,75929
43345,1555,47,0,75939
43346,1514,47,0,75949
43346,1557,47,0,75959
43346,1515,47,0,75969
43346,1565,47,0,75979
43346,1498,47,0,75989
43346,1371,47,0,75999
43347,1333,47,0,76009
43347,1419,47,0,76019
43347,1271,47,0,76029
43347,1328,47,0,76039
43347,1263,47,0,76049
43347,1334,47,0,76059
43348,1239,47,0,76069
43348,1313,47,0,76079
43348,1333,47,0,76089
43348,1266,47,0,76099
43348,1327,47,0,76109
43348,1279,47,0,76119
43550,1441,47,0,76129
43551,1559,47,0,76139
43551,1506,47,0,76149
43551,1627,47,0,76159
43552,1727,47,0,76169
43552,1731,47,0,76179
43552,1710,47,0,76189
43552,1701,47,0,76199
43553,1725,47,0,76209
43553,1776,47,0,76219
43553,1640,47,0,76229
43553,1840,47,0,76239
43553,1641,47,0,76249
43553,1661,47,0,76259
43554,1659,47,0,76269
43554,1624,47,0,76279
43554,1600,47,0,76289
43554,1680,47,0,76299
43554,1578,47,0,76309
43555,1680,47,0,76319
43555,1731,47,0,76329
43755,1842,47,0,76339
43755,1789,47,0,76349
43756,2157,47,0,76359
43756,2800,47,0,76369
43756,3840,35,0,76379
43756,1535,35,0,76389
43757,1427,35,0,76399
43757,1711,35,0,76409
43757,1555,35,0,76419
43757,1583,35,0,76429
43757,1581,35,0,76439
43758,1565,35,0,76449
43758,1611,35,0,76459
43758,1575,35,0,76469
43758,1589,35,0,76479
43758,1687,35,0,76489
43758,1680,35,0,76499
43759,1618,35,0,76509
43759,1711,35,0,76519
43759,1682,35,0,76529
43960,1808,35,0,76539
43961,1841,35,0,76549
43961,1936,35,0,76559
43961,1957,35,0,76569
43961,2099,35,0,76579
43962,2143,35,0,76589
43962,2283,35,0,76599
43962,2224,35,0,76609
43962,2227,35,0,76619
43962,2275,35,0,76629
43963,2358,35,0,76639
43963,2256,35,0,76649
43963,2262,35,0,76659
43964,2183,35,0,76669
43964,2150,35,0,76679
43964,2128,35,0,76689
43964,2201,35,0,76699
43965,2233,35,0,76709
43965,2206,35,0,76719
43965,2273,35,0,76729
43965,2409,35,0,76739
44068,2497,35,0,76749
44069,2546,35,0,76759
44070,2593,35,0,76769
44070,2642,35,0,76779
44070,2672,35,0,76789
44071,2654,35,0,76799
44071,2810,35,0,76809
44071,2647,35,0,76819
44071,2755,35,0,76829
44071,2645,35,0,76839
44072,2703,35,0,76849
44072,2773,35,0,76859
44072,2707,35,0,76869
44072,2790,35,0,76879
44072,2731,35,0,76889
44073,2781,35,0,76899
44073,2739,35,0,76909
44073,2662,35,0,76919
44073,2666,35,0,76929
44073,2559,35,0,76939
44369,2698,35,0,76949
44370,2778,35,0,76959
44370,2705,35,0,76969
44370,2769,35,0,76979
44370,2667,35,0,76989
44371,2673,35,0,76999
44371,2706,35,0,77009
44371,2601,35,0,77019
44371,2559,35,0,77029
44372,2598,35,0,77039
44372,2440,35,0,77049
