pc_time_ms,emg_timestamp,raw_adc,clean_emg,envelope
108055,61871,1846,-5.54,12.02
108056,61874,1837,-8.82,11.86
108056,61876,1820,-16.21,12.08
108056,61878,1810,-24.2,12.68
108056,61880,1804,-31.32,13.62
108056,61882,1813,-33.29,14.6
108056,61884,1839,-26.67,15.2
108056,61886,1854,-17.6,15.32
108057,61888,1873,-5.75,14.84
108057,61890,1881,4.59,14.33
108057,61892,1879,10.85,14.16
108057,61894,1860,9.25,13.91
108058,61896,1839,1.82,13.31
108105,61901,1810,-11.83,13.23
108105,61907,1856,-7.03,12.92
108106,61909,1861,-2.02,12.38
108106,61911,1868,3.7,11.94
108106,61913,1852,2.94,11.49
108106,61916,1836,-2.23,11.03
108106,61918,1819,-10.68,11.01
108107,61920,1819,-16.25,11.27
108107,61922,1810,-22.59,11.84
108107,61924,1820,-23.82,12.44
108107,61926,1821,-24.37,13.04
108107,61928,1820,-25.16,13.64
108107,61930,1824,-24.69,14.19
108108,61932,1832,-22.23,14.6
108108,61934,1838,-19.08,14.82
108108,61936,1835,-18.16,14.99
108108,61938,1837,-17.22,15.1
108108,61940,1839,-16.17,15.15
108108,61943,1826,-19.45,15.37
108109,61945,1815,-24.92,15.85
108115,61947,1815,-28.4,16.47
108115,61951,1809,-32.2,17.26
108115,61954,1795,-38.52,18.32
108115,61956,1781,-46.47,19.73
108160,61959,1781,-51.3,21.31
108160,61964,1794,-50.14,22.75
108160,61966,1810,-44.15,23.82
108161,61968,1836,-32.09,24.23
108161,61970,1848,-20.34,24.04
108161,61972,1857,-9.91,23.33
108161,61974,1865,-0.83,22.21
108161,61976,1844,-1.45,21.17
108161,61978,1818,-10.1,20.62
108162,61981,1799,-21.93,20.68
108162,61983,1783,-34.81,21.39
108162,61985,1770,-47.3,22.68
108162,61987,1778,-53.03,24.2
108162,61989,1792,-52.3,25.61
108162,61991,1801,-48.68,26.76
108162,61993,1820,-40.14,27.43
108162,61995,1846,-26.28,27.37
108163,61997,1849,-15.85,26.8
108163,61999,1851,-8.17,25.86
108163,62001,1855,-1.81,24.66
108166,62003,1853,1.82,23.52
108166,62007,1835,-1.2,22.4
108237,62010,1835,-3.25,21.45
108238,62015,1836,-4.29,20.59
108238,62017,1845,-2.19,19.67
108239,62019,1849,0.56,18.71
108239,62021,1853,3.75,17.96
108239,62023,1849,4.82,17.31
108240,62025,1832,0.55,16.47
108240,62027,1819,-6.11,15.95
108240,62029,1817,-11.06,15.71
108240,62031,1810,-16.37,15.74
108240,62033,1807,-20.73,15.99
108240,62036,1815,-21.21,16.25
108240,62038,1836,-15.23,16.2
108240,62040,1840,-10.12,15.9
108241,62042,1846,-5.09,15.36
108241,62044,1856,1.01,14.64
108241,62046,1871,9.31,14.37
108241,62048,1848,7.68,14.04
108241,62050,1855,8.43,13.76
108241,62052,1856,9.11,13.52
108241,62054,1856,9.57,13.33
108263,62056,1856,10.01,13.16
108264,62060,1845,7.25,12.86
108264,62063,1829,0.92,12.27
108265,62065,1820,-5.61,11.93
108265,62067,1804,-14.35,12.06
108265,62069,1789,-24.26,12.67
108266,62071,1790,-30.23,13.54
108266,62073,1783,-36.03,14.67
108266,62075,1783,-39.79,15.92
108266,62078,1776,-44.46,17.35
108266,62080,1783,-45.73,18.77
108266,62084,1785,-46.37,20.15
108266,62087,1798,-43.44,21.31
108267,62089,1806,-39.68,22.23
108267,62091,1821,-33.29,22.79
108267,62094,1824,-28.69,23.08
108267,62096,1817,-28.19,23.34
108267,62098,1803,-32.34,23.79
108267,62100,1788,-39.65,24.58
108267,62102,1755,-54.19,26.06
108267,62104,1734,-69.67,28.24
108269,62106,1723,-82.51,30.95
108322,62110,1732,-87.39,33.78
108322,62117,1842,-56.57,34.92
108322,62120,1857,-30.4,34.69
108322,62122,1849,-14.64,33.69
108323,62124,1827,-10.42,32.52
108323,62126,1803,-14.79,31.64
108323,62128,1774,-26.56,31.38
108323,62130,1745,-43.37,31.98
108323,62132,1743,-55.44,33.16
108323,62134,1757,-59.52,34.47
108324,62136,1763,-60.62,35.78
108324,62138,1776,-57.67,36.88
108324,62140,1782,-54.14,37.74
108325,62142,1789,-49.93,38.35
108325,62144,1790,-47.03,38.78
108325,62146,1795,-43.75,39.03
108325,62149,1801,-39.8,39.07
108325,62151,1801,-37.05,38.97
108325,62153,1804,-34.07,38.72
108325,62155,1806,-31.08,38.34
108365,62157,1788,-33.96,38.12
108365,62163,1789,-34.99,37.97
108366,62167,1790,-34.69,37.8
108366,62170,1790,-33.79,37.6
108366,62172,1789,-32.85,37.36
108366,62174,1800,-28.4,36.92
108366,62176,1810,-22.04,36.17
108367,62178,1802,-20.0,35.36
108367,62180,1793,-21.38,34.66
108367,62182,1790,-23.41,34.1
108367,62184,1776,-29.29,33.86
108367,62186,1775,-33.92,33.86
108367,62189,1779,-36.22,33.98
108367,62191,1787,-35.74,34.07
108368,62193,1789,-35.15,34.12
108368,62195,1797,-32.62,34.05
108368,62197,1801,-29.9,33.84
108368,62199,1794,-30.22,33.66
108369,62201,1784,-33.36,33.64
108369,62203,1780,-36.42,33.78
108369,62205,1768,-41.66,34.18
108371,62207,1757,-47.96,34.87
108417,62212,1763,-49.76,35.61
108417,62220,1768,-48.81,36.27
108417,62222,1766,-48.16,36.87
108418,62224,1781,-42.75,37.16
108418,62226,1794,-34.88,37.05
108418,62228,1808,-25.25,36.46
108419,62230,1820,-15.25,35.4
108420,62232,1818,-9.38,34.09
108420,62234,1809,-8.51,32.82
108420,62236,1806,-9.24,31.64
108420,62238,1796,-13.1,30.71
108420,62240,1774,-22.56,30.3
108421,62242,1762,-32.66,30.42
108421,62245,1775,-35.48,30.67
108421,62247,1789,-32.96,30.79
108421,62249,1808,-25.27,30.51
108421,62251,1829,-13.46,29.66
108422,62253,1838,-2.51,28.3
108422,62255,1831,3.01,27.04
108422,62257,1820,3.65,25.87
108425,62259,1810,1.3,24.64
108426,62263,1783,-8.14,23.81
108426,62266,1772,-17.53,23.5
108473,62268,1769,-24.48,23.55
108473,62274,1789,-22.91,23.52
108473,62276,1797,-19.29,23.31
108474,62278,1811,-12.65,22.77
108474,62281,1819,-5.94,21.93
108474,62283,1820,-1.43,20.91
108474,62285,1823,2.11,19.97
108474,62287,1827,5.26,19.23
108474,62289,1820,4.88,18.51
108475,62291,1824,5.49,17.86
108475,62293,1835,9.01,17.42
108475,62295,1824,8.02,16.95
108475,62297,1811,3.53,16.28
108475,62299,1807,-0.45,15.49
108475,62301,1803,-3.95,14.91
108475,62303,1791,-9.41,14.64
108476,62305,1791,-12.57,14.53
108476,62308,1790,-14.47,14.53
108476,62310,1810,-9.32,14.27
108476,62312,1805,-7.05,13.91
108476,62314,1810,-3.93,13.41
108523,62316,1812,-1.32,12.8
108524,62321,1817,1.68,12.25
108524,62323,1807,0.3,11.65
108524,62325,1801,-2.91,11.21
108524,62328,1806,-4.07,10.86
108525,62330,1808,-4.7,10.55
108525,62332,1807,-5.81,10.31
108525,62334,1811,-5.65,10.08
108525,62336,1816,-4.19,9.78
108525,62338,1813,-4.13,9.5
108525,62340,1827,0.24,9.04
108526,62342,1847,9.42,9.06
108526,62344,1854,18.03,9.51
108526,62346,1856,24.79,10.27
108526,62348,1855,29.41,11.23
108526,62350,1838,27.8,12.06
108526,62352,1809,18.4,12.37
108526,62354,1806,11.55,12.33
108526,62356,1801,5.79,12.0
108527,62358,1792,-0.51,11.43
108527,62361,1793,-4.32,11.07
108570,62363,1802,-4.22,10.73
108571,62370,1815,-0.48,10.22
108572,62373,1811,0.42,9.73
108572,62375,1821,3.43,9.41
108572,62377,1829,7.17,9.3
108572,62379,1823,7.17,9.2
108572,62381,1823,6.49,9.06
108572,62383,1832,8.19,9.02
108573,62385,1831,8.67,9.0
108573,62387,1813,3.44,8.72
108573,62389,1809,-1.2,8.34
108573,62391,1803,-5.78,8.22
108573,62393,1789,-12.53,8.43
108573,62395,1786,-17.27,8.87
108574,62397,1803,-14.59,9.16
108574,62399,1809,-10.25,9.21
108574,62401,1818,-4.02,8.95
108574,62403,1851,10.47,9.03
108574,62406,1843,17.97,9.48
108574,62408,1848,24.39,10.22
108574,62410,1855,30.47,11.24
108575,62412,1854,33.77,12.36
108625,62416,1853,35.08,13.5
108625,62424,1807,21.55,13.9
108625,62426,1815,14.29,13.92
108625,62428,1823,11.43,13.8
108626,62430,1831,11.67,13.69
108626,62432,1839,14.11,13.71
108626,62434,1837,15.14,13.78
108626,62436,1842,17.42,13.96
108626,62439,1859,24.23,14.48
108627,62441,1871,32.64,15.39
108627,62443,1878,40.65,16.65
108627,62445,1897,51.98,18.42
108627,62447,1899,60.4,20.51
108627,62449,1893,64.41,22.71
108627,62451,1885,64.8,24.81
108627,62453,1877,62.73,26.71
108627,62455,1862,56.88,28.22
108628,62457,1854,50.55,29.33
108628,62459,1855,46.56,30.2
108628,62461,1852,42.88,30.83
108628,62463,1843,37.52,31.16
108671,62466,1846,34.54,31.33
108672,62472,1837,29.47,31.24
108672,62474,1848,28.93,31.12
108673,62477,1842,26.28,30.88
108673,62479,1840,23.38,30.51
108673,62481,1840,20.93,30.03
108673,62483,1842,19.43,29.5
108673,62485,1852,21.05,29.08
108673,62487,1871,27.58,29.0
108674,62489,1872,32.09,29.16
108674,62491,1874,35.63,29.48
108674,62494,1879,39.53,29.98
108674,62496,1872,40.19,30.49
108674,62498,1856,36.07,30.77
108674,62500,1843,29.72,30.72
108674,62502,1830,21.96,30.28
108675,62504,1817,13.28,29.43
108675,62506,1808,5.16,28.22
108675,62508,1818,3.04,26.96
108675,62510,1821,2.7,25.74
108675,62512,1837,7.25,24.82
108723,62514,1847,13.05,24.23
108724,62519,1852,17.96,23.92
108724,62523,1884,30.19,24.23
108724,62525,1888,38.83,24.96
108724,62527,1896,46.18,26.02
108724,62529,1903,52.42,27.34
108725,62531,1904,56.26,28.79
108725,62533,1896,56.0,30.15
108725,62535,1896,55.66,31.42
108725,62537,1882,51.37,32.42
108725,62539,1858,41.71,32.89
108725,62541,1843,31.37,32.81
108726,62543,1835,22.88,32.31
108726,62545,1826,15.39,31.47
108726,62548,1835,13.91,30.59
108726,62550,1859,20.81,30.1
108726,62552,1878,31.53,30.17
108726,62554,1901,45.63,30.94
108726,62556,1922,60.98,32.45
108727,62558,1924,71.1,34.38
108727,62560,1909,72.32,36.28
108771,62562,1890,66.23,37.77
108772,62567,1847,48.07,38.29
108772,62574,1851,36.09,38.18
108772,62576,1866,31.87,37.86
108773,62578,1875,31.35,37.54
108773,62580,1881,32.66,37.29
108773,62582,1891,36.62,37.26
108773,62585,1901,42.55,37.52
108773,62587,1895,45.14,37.9
108773,62589,1889,45.58,38.29
108774,62591,1883,44.63,38.61
108774,62593,1856,36.46,38.5
108774,62595,1841,27.0,37.92
108774,62597,1840,20.8,37.07
108774,62599,1847,19.04,36.17
108774,62601,1855,20.37,35.38
108774,62603,1874,26.78,34.95
108775,62605,1889,35.14,34.96
108775,62607,1884,38.52,35.13
108775,62609,1883,39.57,35.36
108775,62611,1880,38.36,35.51
108820,62614,1860,30.58,35.26
108821,62619,1862,25.12,34.75
108822,62621,1869,22.94,34.16
108822,62624,1880,24.44,33.68
108822,62626,1903,32.26,33.61
108822,62628,1906,38.55,33.85
108823,62630,1915,45.78,34.45
108823,62632,1923,53.5,35.4
108823,62634,1927,60.46,36.65
108823,62636,1910,60.67,37.86
108823,62638,1899,58.13,38.87
108823,62640,1885,52.82,39.57
108823,62642,1867,44.37,39.81
108824,62644,1864,38.16,39.72
108824,62646,1881,39.27,39.7
108824,62648,1888,42.05,39.82
108824,62650,1890,44.14,40.04
108824,62653,1898,47.27,40.4
108824,62655,1899,48.77,40.82
108825,62657,1891,46.33,41.09
108825,62659,1892,43.88,41.23
108866,62661,1894,41.81,41.26
108867,62666,1871,32.64,40.83
108867,62668,1870,25.53,40.06
108867,62670,1861,17.71,38.95
108868,62673,1859,11.82,37.59
108868,62675,1857,7.52,36.09
108868,62678,1843,0.91,34.33
108868,62680,1849,-1.08,32.67
108868,62682,1854,-0.18,31.04
108868,62684,1857,2.06,29.59
108869,62686,1866,6.88,28.46
108869,62688,1882,15.36,27.8
108869,62690,1882,21.27,27.48
108869,62692,1874,22.78,27.24
108870,62694,1879,25.02,27.13
108870,62696,1884,27.57,27.15
108870,62698,1886,29.3,27.26
108870,62700,1888,30.39,27.42
108870,62702,1883,28.94,27.49
108871,62705,1862,21.04,27.17
108871,62707,1843,9.52,26.29
108912,62709,1842,1.19,25.03
108913,62714,1836,-6.28,24.09
108913,62717,1844,-8.78,23.33
108913,62719,1849,-8.69,22.6
108913,62721,1857,-5.87,21.76
108914,62723,1871,0.61,20.7
108914,62725,1865,3.53,19.84
108914,62727,1865,5.79,19.14
108914,62729,1872,9.64,18.67
108914,62731,1865,10.28,18.25
108915,62733,1843,4.17,17.54
108915,62735,1839,-1.15,16.72
108915,62737,1839,-4.79,16.13
108915,62739,1843,-6.14,15.63
108915,62741,1853,-4.23,15.06
108915,62744,1865,0.42,14.33
108915,62746,1860,1.73,13.7
108916,62748,1865,3.76,13.2
108916,62750,1876,8.1,12.94
108916,62752,1883,12.83,12.94
108916,62754,1875,13.4,12.96
108917,62756,1872,12.76,12.95
108966,62760,1855,7.24,12.67
108967,62766,1846,0.99,12.08
108967,62768,1854,-0.5,11.5
108967,62771,1875,5.21,11.19
108967,62773,1879,10.67,11.16
108967,62775,1886,16.81,11.44
108968,62778,1897,24.51,12.1
108968,62780,1885,26.26,12.81
108968,62782,1868,22.37,13.28
108968,62784,1855,15.82,13.41
108968,62786,1844,8.02,13.14
108969,62789,1855,5.95,12.78
108969,62791,1872,9.47,12.62
108969,62793,1885,15.48,12.76
108969,62795,1884,18.87,13.06
108970,62797,1883,20.43,13.43
108970,62799,1888,22.56,13.89
108970,62801,1882,21.82,14.29
108970,62803,1880,20.44,14.59
108970,62805,1875,17.86,14.76
108971,62807,1866,13.4,14.69
108972,62809,1853,6.62,14.29
108972,62814,1842,-1.0,13.62
109021,62817,1858,-0.96,12.99
109021,62821,1882,6.66,12.67
109022,62823,1872,9.14,12.5
109022,62826,1869,10.14,12.38
109022,62828,1861,8.55,12.19
109023,62830,1862,7.81,11.97
109023,62832,1881,12.96,12.02
109023,62834,1898,21.36,12.48
109023,62836,1909,30.02,13.36
109023,62838,1905,34.25,14.41
109023,62840,1904,36.35,15.5
109024,62842,1878,29.53,16.2
109024,62844,1864,20.4,16.41
109024,62846,1861,13.18,16.25
109024,62848,1866,9.81,15.93
109024,62850,1874,10.05,15.64
109024,62853,1882,12.8,15.5
109024,62855,1888,16.66,15.55
109025,62857,1881,17.35,15.64
109025,62859,1870,14.68,15.59
109025,62861,1859,9.74,15.3
109069,62863,1845,2.34,14.65
109071,62868,1845,-2.54,14.05
109071,62870,1855,-2.77,13.48
109072,62873,1865,0.05,12.81
109072,62875,1883,7.2,12.53
109072,62877,1886,12.65,12.54
109072,62880,1888,16.54,12.74
109073,62882,1887,18.44,13.02
109073,62884,1872,14.8,13.11
109073,62886,1848,4.81,12.7
109073,62888,1840,-4.51,12.29
109073,62890,1833,-12.91,12.32
109074,62892,1837,-17.24,12.56
109074,62894,1848,-16.61,12.77
109074,62896,1868,-9.9,12.62
109074,62898,1875,-3.01,12.14
109074,62901,1887,5.44,11.81
109074,62903,1890,12.16,11.83
109074,62905,1880,13.75,11.92
109075,62907,1871,12.13,11.93
109075,62909,1876,12.54,11.96
109114,62911,1877,13.11,12.02
109115,62916,1882,14.97,12.17
109115,62919,1874,13.78,12.25
109115,62921,1870,11.71,12.22
109116,62923,1868,9.65,12.09
109116,62925,1871,9.1,11.94
109116,62927,1862,5.96,11.64
109116,62929,1869,5.89,11.36
109116,62931,1884,10.28,11.3
109116,62933,1881,12.26,11.35
109117,62935,1877,12.28,11.4
109117,62937,1874,11.3,11.39
109117,62939,1862,6.96,11.17
109117,62941,1854,1.6,10.69
109117,62943,1853,-2.3,10.27
109117,62946,1850,-5.76,10.05
109117,62948,1852,-7.41,9.91
109117,62950,1860,-6.04,9.72
109118,62952,1873,-1.17,9.29
109118,62954,1873,2.11,8.93
109118,62956,1874,4.56,8.72
109122,62958,1882,8.52,8.71
109171,62962,1871,7.76,8.66
109172,62968,1883,10.74,8.76
109173,62971,1885,13.24,8.99
109173,62973,1882,13.96,9.23
109173,62975,1870,10.79,9.31
109174,62977,1860,5.67,9.13
109174,62979,1857,1.41,8.74
109174,62982,1836,-7.63,8.69
109174,62984,1829,-15.63,9.04
109174,62986,1832,-19.9,9.58
109174,62989,1834,-21.98,10.2
109175,62991,1847,-19.34,10.66
109175,62993,1873,-9.73,10.61
109175,62995,1883,-0.37,10.1
109175,62997,1887,6.89,9.94
109175,62999,1891,12.64,10.07
109175,63001,1873,10.75,10.11
109176,63003,1851,2.54,9.73
109176,63005,1827,-10.39,9.76
109176,63007,1839,-15.52,10.05
109176,63009,1831,-21.23,10.61
109216,63011,1835,-23.65,11.26
109217,63016,1839,-23.78,11.89
109217,63018,1836,-24.45,12.51
109217,63020,1843,-22.51,13.01
109217,63023,1840,-21.86,13.46
109218,63025,1851,-17.96,13.68
109218,63027,1870,-9.55,13.48
109218,63029,1873,-3.01,12.95
109218,63031,1878,2.76,12.44
109218,63034,1880,7.06,12.17
109219,63036,1867,5.83,11.86
109219,63038,1862,3.3,11.43
109219,63040,1853,-1.23,10.92
109219,63042,1855,-3.71,10.56
109220,63044,1858,-4.42,10.25
109220,63046,1866,-2.37,9.86
109220,63048,1883,4.27,9.58
109220,63050,1886,9.81,9.59
109221,63052,1893,15.77,9.9
109221,63054,1904,23.19,10.56
109221,63056,1904,28.26,11.45
109265,63058,1903,31.41,12.45
109265,63063,1887,28.75,13.26
109266,63068,1872,22.48,13.72
109266,63070,1871,18.01,13.94
109266,63072,1862,12.36,13.86
109266,63074,1856,6.82,13.51
109266,63076,1864,5.53,13.11
109267,63078,1864,4.64,12.68
109267,63080,1869,5.45,12.32
109267,63082,1893,13.02,12.36
109267,63085,1908,22.35,12.86
109267,63087,1920,31.87,13.81
109267,63089,1926,39.67,15.1
109267,63091,1916,41.5,16.42
109268,63093,1894,35.79,17.39
109268,63096,1906,35.33,18.29
109268,63098,1902,33.8,19.06
109268,63100,1889,28.99,19.56
109268,63102,1874,21.48,19.65
109268,63104,1869,15.29,19.44
109268,63106,1859,8.54,18.89
109316,63108,1864,5.91,18.24
109316,63113,1883,10.21,17.84
109316,63116,1897,17.52,17.82
109316,63118,1904,24.55,18.16
109317,63120,1897,26.98,18.6
109317,63122,1883,24.03,18.87
109317,63124,1882,21.26,18.99
109317,63126,1872,15.88,18.84
109317,63128,1872,11.75,18.48
109317,63130,1883,11.81,18.15
109318,63132,1887,12.66,17.87
109318,63134,1881,11.13,17.54
109318,63136,1884,10.8,17.2
109318,63138,1893,13.2,17.0
109318,63140,1889,13.67,16.83
109318,63143,1892,15.04,16.74
109318,63145,1896,17.42,16.78
109318,63147,1889,17.24,16.8
109319,63149,1884,15.96,16.76
109319,63151,1892,17.86,16.81
109319,63153,1902,22.46,17.1
109362,63155,1916,30.0,17.74
109363,63159,1939,42.07,18.96
109363,63163,1916,43.23,20.17
109363,63166,1928,47.41,21.53
109363,63168,1923,48.44,22.88
109364,63170,1916,46.67,24.07
109364,63172,1920,46.32,25.18
109364,63174,1922,46.33,26.24
109364,63176,1916,44.21,27.14
109364,63178,1910,40.7,27.82
109365,63180,1909,37.83,28.32
109365,63182,1900,33.07,28.55
109365,63185,1881,24.11,28.33
109365,63187,1882,18.41,27.84
109365,63189,1873,11.98,27.04
109365,63192,1881,10.18,26.2
109365,63194,1895,13.28,25.55
109365,63196,1904,18.12,25.18
109365,63198,1909,22.82,25.06
109366,63200,1913,27.03,25.16
109366,63202,1903,26.63,25.24
109370,63204,1879,18.88,24.92
109370,63209,1864,8.89,24.12
109417,63211,1871,4.08,23.11
109418,63217,1902,10.02,22.46
109418,63219,1903,14.21,22.05
109418,63221,1908,18.39,21.86
109419,63224,1908,21.07,21.82
109419,63226,1914,24.57,21.96
109419,63228,1922,29.25,22.33
109419,63230,1922,32.37,22.83
109419,63232,1919,33.58,23.37
109419,63234,1917,33.85,23.89
109420,63236,1915,33.55,24.37
109420,63238,1904,30.2,24.66
109420,63240,1901,27.22,24.79
109421,63242,1904,26.29,24.87
109421,63244,1903,25.51,24.9
109421,63246,1903,25.07,24.91
109421,63248,1917,28.97,25.11
109421,63250,1915,30.88,25.4
109422,63253,1910,30.44,25.65
109422,63255,1915,31.33,25.94
109422,63257,1919,32.77,26.28
109464,63259,1921,33.95,26.66
109468,63263,1925,35.54,27.11
109468,63265,1906,30.55,27.28
109468,63268,1898,24.5,27.14
109469,63270,1896,19.65,26.76
109469,63272,1880,11.53,26.0
109469,63274,1870,3.13,24.86
109470,63276,1872,-1.76,23.7
109475,63278,1873,-4.52,22.75
109475,63281,1879,-4.35,21.83
109475,63283,1895,0.76,20.77
109475,63285,1914,10.0,20.23
109476,63287,1926,19.8,20.21
109476,63290,1934,28.65,20.63
109476,63292,1931,33.45,21.27
109476,63294,1923,33.97,21.91
109476,63296,1925,34.62,22.54
109476,63298,1920,33.32,23.08
109477,63300,1903,27.18,23.29
109477,63302,1900,22.08,23.23
109477,63304,1907,20.8,23.11
109515,63306,1914,22.17,23.06
109516,63311,1943,31.94,23.5
109516,63314,1948,40.15,24.34
109516,63316,1946,45.13,25.38
109516,63319,1943,47.58,26.49
109517,63321,1904,37.49,27.04
109517,63323,1880,23.46,26.86
109517,63325,1871,11.34,26.08
109517,63327,1862,0.55,24.8
109517,63329,1862,-6.67,23.9
109517,63331,1874,-7.93,23.1
109518,63333,1889,-4.39,22.16
109518,63335,1896,-0.15,21.06
109518,63337,1902,4.12,20.22
109518,63339,1904,7.11,19.56
109518,63341,1889,4.11,18.79
109518,63343,1880,-1.08,17.9
109518,63346,1878,-5.54,17.29
109518,63348,1871,-10.84,16.96
109518,63350,1868,-15.36,16.88
109519,63352,1880,-14.67,16.77
109566,63354,1888,-11.56,16.51
109567,63358,1887,-9.43,16.16
109567,63366,1836,-22.94,16.5
109567,63368,1828,-34.01,17.37
109568,63371,1831,-40.07,18.51
109568,63373,1851,-37.67,19.47
109568,63375,1875,-28.48,19.92
109568,63377,1900,-14.62,19.65
109568,63379,1908,-2.94,18.82
109568,63381,1928,10.65,18.41
109569,63383,1916,15.77,18.28
109569,63385,1895,12.39,17.98
109569,63387,1874,3.36,17.25
109569,63391,1833,-15.35,17.16
109569,63393,1826,-30.16,17.81
109569,63395,1833,-37.92,18.81
109569,63397,1837,-41.65,19.95
109570,63400,1849,-40.21,20.97
109570,63402,1869,-32.87,21.56
109570,63404,1866,-28.52,21.91
109570,63406,1857,-28.06,22.22
109574,63408,1857,-27.6,22.49
109621,63413,1840,-32.28,22.98
109622,63422,1856,-30.56,23.36
109622,63424,1840,-34.17,23.9
109622,63426,1835,-38.11,24.61
109622,63428,1829,-42.58,25.51
109623,63430,1834,-44.12,26.44
109623,63432,1835,-44.89,27.36
109623,63434,1843,-43.04,28.14
109623,63436,1842,-42.14,28.84
109623,63438,1838,-42.78,29.54
109623,63440,1821,-48.31,30.48
109624,63442,1813,-54.39,31.67
109624,63445,1796,-63.43,33.26
109624,63447,1790,-71.1,35.15
109624,63449,1808,-70.54,36.92
109624,63451,1834,-62.03,38.18
109624,63453,1852,-50.62,38.8
109624,63455,1873,-36.45,38.68
109624,63457,1880,-24.72,37.98
109624,63459,1870,-19.81,37.08
109668,63461,1858,-20.11,36.23
109669,63465,1843,-24.77,35.65
109669,63467,1818,-35.27,35.64
109669,63471,1793,-49.58,36.33
109670,63473,1780,-62.73,37.65
109670,63475,1785,-69.62,39.25
109670,63477,1800,-69.28,40.75
109670,63479,1799,-68.95,42.16
109670,63481,1797,-69.08,43.51
